itemSet,setSize,target,conversion
48,1,41,0
48,1,24,0
48,1,35,0
48,1,95,0
46-7,2,99,0
46-7,2,58,0
46-7,2,45,0
46-7,2,13,0
46-7,2,82,0
46,1,7,1
21-43-46-84,4,26,0
21-43-46-84,4,64,0
21-43-46-84,4,0,0
21-43-46-84,4,2,0
21-43-46-84,4,92,0
84-21-46,3,43,1
67,1,46,0
67,1,85,0
67,1,99,0
67,1,20,0
67,1,95,0
19,1,66,0
19,1,13,0
19,1,80,0
19,1,5,0
19,1,47,0
86-83,2,16,0
86-83,2,80,0
86-83,2,12,0
86-83,2,97,0
86-83,2,48,0
86,1,83,1
1-15,2,71,0
1-15,2,90,0
1-15,2,14,0
1-15,2,92,0
1-15,2,94,0
15,1,1,1
19-41-67-63,4,50,0
19-41-67-63,4,6,0
19-41-67-63,4,7,0
19-41-67-63,4,74,0
19-41-67-63,4,45,0
41-67-63,3,19,1
66,1,97,0
66,1,37,0
66,1,56,0
66,1,86,0
66,1,10,0
15-13-90-76-32-41-23-69-25-27-20,11,91,0
15-13-90-76-32-41-23-69-25-27-20,11,66,0
15-13-90-76-32-41-23-69-25-27-20,11,3,0
15-13-90-76-32-41-23-69-25-27-20,11,57,0
15-13-90-76-32-41-23-69-25-27-20,11,10,0
32-69-41-76-15-20-23-25-90-27,10,13,1
85-43-72,3,80,0
85-43-72,3,56,0
85-43-72,3,44,0
85-43-72,3,93,0
85-43-72,3,59,0
72-43,2,85,1
15,1,46,0
15,1,77,0
15,1,42,0
15,1,35,0
15,1,71,0
10,1,60,0
10,1,70,0
10,1,75,0
10,1,53,0
10,1,66,0
20,1,3,0
20,1,66,0
20,1,88,0
20,1,86,0
20,1,5,0
69-26,2,3,0
69-26,2,78,0
69-26,2,85,0
69-26,2,88,0
69-26,2,53,0
69,1,26,1
15-7-20,3,40,0
15-7-20,3,26,0
15-7-20,3,8,0
15-7-20,3,74,0
15-7-20,3,76,0
15-7,2,20,1
7,1,57,0
7,1,87,0
7,1,4,0
7,1,92,0
7,1,80,0
53-73,2,21,0
53-73,2,26,0
53-73,2,63,0
53-73,2,71,0
53-73,2,42,0
53,1,73,1
65,1,11,0
65,1,45,0
65,1,56,0
65,1,49,0
65,1,21,0
15-20-36-91-67,5,71,0
15-20-36-91-67,5,58,0
15-20-36-91-67,5,60,0
15-20-36-91-67,5,93,0
15-20-36-91-67,5,18,0
67-36-20-15,4,91,1
13-2,2,8,0
13-2,2,19,0
13-2,2,16,0
13-2,2,21,0
13-2,2,71,0
2,1,13,1
89-25-26-5-94-24-19-73-65,9,7,0
89-25-26-5-94-24-19-73-65,9,90,0
89-25-26-5-94-24-19-73-65,9,14,0
89-25-26-5-94-24-19-73-65,9,0,0
89-25-26-5-94-24-19-73-65,9,79,0
65-5-19-94-24-89-26-25,8,73,1
51,1,68,0
51,1,34,0
51,1,92,0
51,1,73,0
51,1,46,0
40,1,80,0
40,1,93,0
40,1,96,0
40,1,94,0
40,1,73,0
20,1,9,0
20,1,71,0
20,1,24,0
20,1,51,0
20,1,72,0
10,1,76,0
10,1,78,0
10,1,16,0
10,1,42,0
10,1,61,0
2-0,2,42,0
2-0,2,99,0
2-0,2,24,0
2-0,2,19,0
2-0,2,44,0
2,1,0,1
34-98-71-61,4,84,0
34-98-71-61,4,22,0
34-98-71-61,4,35,0
34-98-71-61,4,80,0
34-98-71-61,4,81,0
34-98-71,3,61,1
15,1,18,0
15,1,35,0
15,1,14,0
15,1,51,0
15,1,75,0
27-15-69-31-20-41-25,7,96,0
27-15-69-31-20-41-25,7,44,0
27-15-69-31-20-41-25,7,62,0
27-15-69-31-20-41-25,7,99,0
27-15-69-31-20-41-25,7,11,0
69-41-15-20-25-31,6,27,1
15-20,2,47,0
15-20,2,53,0
15-20,2,81,0
15-20,2,9,0
15-20,2,32,0
15,1,20,1
12,1,15,0
12,1,14,0
12,1,93,0
12,1,40,0
12,1,62,0
5-9-43-46,4,23,0
5-9-43-46,4,61,0
5-9-43-46,4,35,0
5-9-43-46,4,19,0
5-9-43-46,4,56,0
9-43-5,3,46,1
2-20-15-4,4,1,0
2-20-15-4,4,12,0
2-20-15-4,4,60,0
2-20-15-4,4,84,0
2-20-15-4,4,26,0
2-20-4,3,15,1
89-9-75,3,97,0
89-9-75,3,93,0
89-9-75,3,53,0
89-9-75,3,96,0
89-9-75,3,52,0
9-75,2,89,1
7,1,92,0
7,1,98,0
7,1,86,0
7,1,38,0
7,1,32,0
87-55-51-18,4,44,0
87-55-51-18,4,42,0
87-55-51-18,4,75,0
87-55-51-18,4,88,0
87-55-51-18,4,77,0
18-87-55,3,51,1
24-65,2,13,0
24-65,2,46,0
24-65,2,54,0
24-65,2,92,0
24-65,2,22,0
24,1,65,1
60-78,2,92,0
60-78,2,21,0
60-78,2,39,0
60-78,2,51,0
60-78,2,67,0
78,1,60,1
15,1,54,0
15,1,38,0
15,1,17,0
15,1,1,0
15,1,29,0
47-66-95-23-32-69-76-12-4,9,75,0
47-66-95-23-32-69-76-12-4,9,5,0
47-66-95-23-32-69-76-12-4,9,88,0
47-66-95-23-32-69-76-12-4,9,33,0
47-66-95-23-32-69-76-12-4,9,91,0
32-66-4-69-12-47-23-95,8,76,1
24-83-36-9,4,3,0
24-83-36-9,4,57,0
24-83-36-9,4,20,0
24-83-36-9,4,85,0
24-83-36-9,4,63,0
24-83-36,3,9,1
62,1,86,0
62,1,1,0
62,1,56,0
62,1,31,0
62,1,88,0
7-5-65-90-10,5,51,0
7-5-65-90-10,5,11,0
7-5-65-90-10,5,41,0
7-5-65-90-10,5,92,0
7-5-65-90-10,5,95,0
65-10-5-7,4,90,1
10,1,30,0
10,1,85,0
10,1,35,0
10,1,99,0
10,1,41,0
93,1,0,0
93,1,22,0
93,1,80,0
93,1,20,0
93,1,35,0
45-23,2,47,0
45-23,2,19,0
45-23,2,80,0
45-23,2,52,0
45-23,2,63,0
45,1,23,1
53,1,86,0
53,1,1,0
53,1,97,0
53,1,67,0
53,1,47,0
79,1,55,0
79,1,6,0
79,1,72,0
79,1,14,0
79,1,40,0
92,1,37,0
92,1,16,0
92,1,75,0
92,1,51,0
92,1,44,0
51,1,73,0
51,1,59,0
51,1,70,0
51,1,83,0
51,1,6,0
47,1,29,0
47,1,84,0
47,1,46,0
47,1,16,0
47,1,50,0
49,1,7,0
49,1,31,0
49,1,33,0
49,1,99,0
49,1,61,0
57-46-27-2,4,39,0
57-46-27-2,4,76,0
57-46-27-2,4,37,0
57-46-27-2,4,7,0
57-46-27-2,4,69,0
2-27-46,3,57,1
36-43,2,55,0
36-43,2,84,0
36-43,2,42,0
36-43,2,50,0
36-43,2,95,0
43,1,36,1
65-2-14,3,71,0
65-2-14,3,44,0
65-2-14,3,74,0
65-2-14,3,16,0
65-2-14,3,72,0
65-14,2,2,1
40,1,64,0
40,1,78,0
40,1,90,0
40,1,91,0
40,1,6,0
47-40-93-10-2-11,6,21,0
47-40-93-10-2-11,6,58,0
47-40-93-10-2-11,6,45,0
47-40-93-10-2-11,6,8,0
47-40-93-10-2-11,6,50,0
2-40-10-11-93,5,47,1
81,1,5,0
81,1,0,0
81,1,93,0
81,1,4,0
81,1,99,0
5,1,51,0
5,1,84,0
5,1,66,0
5,1,62,0
5,1,57,0
33,1,71,0
33,1,15,0
33,1,65,0
33,1,77,0
33,1,44,0
65,1,99,0
65,1,70,0
65,1,87,0
65,1,55,0
65,1,45,0
27-15-20-21,4,74,0
27-15-20-21,4,57,0
27-15-20-21,4,6,0
27-15-20-21,4,38,0
27-15-20-21,4,35,0
20-21-15,3,27,1
46-62-49-7,4,33,0
46-62-49-7,4,66,0
46-62-49-7,4,50,0
46-62-49-7,4,12,0
46-62-49-7,4,45,0
49-62-7,3,46,1
71-60-81,3,9,0
71-60-81,3,57,0
71-60-81,3,2,0
71-60-81,3,28,0
71-60-81,3,31,0
81-60,2,71,1
73-40-80-15,4,1,0
73-40-80-15,4,75,0
73-40-80-15,4,58,0
73-40-80-15,4,43,0
73-40-80-15,4,71,0
40-80-15,3,73,1
20,1,32,0
20,1,13,0
20,1,60,0
20,1,66,0
20,1,61,0
7,1,45,0
7,1,28,0
7,1,16,0
7,1,4,0
7,1,63,0
67-30,2,32,0
67-30,2,41,0
67-30,2,96,0
67-30,2,36,0
67-30,2,93,0
30,1,67,1
12,1,60,0
12,1,44,0
12,1,96,0
12,1,4,0
12,1,46,0
78-66,2,58,0
78-66,2,46,0
78-66,2,35,0
78-66,2,26,0
78-66,2,27,0
78,1,66,1
20,1,80,0
20,1,37,0
20,1,77,0
20,1,89,0
20,1,5,0
9-93,2,73,0
9-93,2,17,0
9-93,2,7,0
9-93,2,33,0
9-93,2,94,0
9,1,93,1
71-89-42-33-72-92,6,0,0
71-89-42-33-72-92,6,5,0
71-89-42-33-72-92,6,48,0
71-89-42-33-72-92,6,3,0
71-89-42-33-72-92,6,85,0
71-72-42-89-92,5,33,1
52-7,2,6,0
52-7,2,58,0
52-7,2,42,0
52-7,2,35,0
52-7,2,87,0
7,1,52,1
20-15-96,3,89,0
20-15-96,3,38,0
20-15-96,3,91,0
20-15-96,3,14,0
20-15-96,3,34,0
96-20,2,15,1
72,1,85,0
72,1,54,0
72,1,33,0
72,1,24,0
72,1,46,0
15-20,2,56,0
15-20,2,99,0
15-20,2,18,0
15-20,2,67,0
15-20,2,97,0
15,1,20,1
47-40,2,62,0
47-40,2,25,0
47-40,2,85,0
47-40,2,41,0
47-40,2,56,0
47,1,40,1
47-17-15-20-24,5,40,0
47-17-15-20-24,5,22,0
47-17-15-20-24,5,54,0
47-17-15-20-24,5,58,0
47-17-15-20-24,5,21,0
24-17-20-47,4,15,1
9-50,2,39,0
9-50,2,4,0
9-50,2,92,0
9-50,2,84,0
9-50,2,43,0
50,1,9,1
49-83-48,3,8,0
49-83-48,3,62,0
49-83-48,3,74,0
49-83-48,3,63,0
49-83-48,3,13,0
48-49,2,83,1
79,1,85,0
79,1,8,0
79,1,48,0
79,1,3,0
79,1,54,0
3,1,20,0
3,1,7,0
3,1,98,0
3,1,57,0
3,1,5,0
67,1,18,0
67,1,95,0
67,1,4,0
67,1,34,0
67,1,32,0
31-21,2,89,0
31-21,2,28,0
31-21,2,3,0
31-21,2,54,0
31-21,2,8,0
31,1,21,1
47-19-43-1,4,86,0
47-19-43-1,4,62,0
47-19-43-1,4,87,0
47-19-43-1,4,21,0
47-19-43-1,4,42,0
1-43-47,3,19,1
45,1,47,0
45,1,19,0
45,1,74,0
45,1,31,0
45,1,5,0
92,1,8,0
92,1,52,0
92,1,36,0
92,1,0,0
92,1,7,0
47-41-76-32-24-69,6,55,0
47-41-76-32-24-69,6,66,0
47-41-76-32-24-69,6,13,0
47-41-76-32-24-69,6,89,0
47-41-76-32-24-69,6,61,0
32-69-76-47-24,5,41,1
32,1,93,0
32,1,40,0
32,1,88,0
32,1,54,0
32,1,85,0
15-4-19-20,4,82,0
15-4-19-20,4,11,0
15-4-19-20,4,7,0
15-4-19-20,4,50,0
15-4-19-20,4,13,0
19-4-20,3,15,1
47-17,2,80,0
47-17,2,6,0
47-17,2,13,0
47-17,2,86,0
47-17,2,15,0
17,1,47,1
2-55,2,57,0
2-55,2,42,0
2-55,2,1,0
2-55,2,75,0
2-55,2,99,0
2,1,55,1
73,1,58,0
73,1,27,0
73,1,43,0
73,1,76,0
73,1,39,0
15-20-62,3,39,0
15-20-62,3,12,0
15-20-62,3,24,0
15-20-62,3,2,0
15-20-62,3,55,0
62-15,2,20,1
47-65-23-27-20-36-83-43-9-15,10,97,0
47-65-23-27-20-36-83-43-9-15,10,90,0
47-65-23-27-20-36-83-43-9-15,10,51,0
47-65-23-27-20-36-83-43-9-15,10,11,0
47-65-23-27-20-36-83-43-9-15,10,86,0
65-36-9-43-47-15-20-23-27,9,83,1
36-83-16,3,91,0
36-83-16,3,58,0
36-83-16,3,61,0
36-83-16,3,21,0
36-83-16,3,48,0
16-83,2,36,1
82-7-49,3,19,0
82-7-49,3,68,0
82-7-49,3,57,0
82-7-49,3,92,0
82-7-49,3,28,0
82-7,2,49,1
21,1,62,0
21,1,14,0
21,1,68,0
21,1,38,0
21,1,72,0
67-12,2,89,0
67-12,2,33,0
67-12,2,80,0
67-12,2,46,0
67-12,2,81,0
67,1,12,1
83-9-43,3,20,0
83-9-43,3,95,0
83-9-43,3,26,0
83-9-43,3,81,0
83-9-43,3,17,0
43-83,2,9,1
53-12,2,60,0
53-12,2,0,0
53-12,2,97,0
53-12,2,87,0
53-12,2,56,0
12,1,53,1
32-4,2,52,0
32-4,2,67,0
32-4,2,58,0
32-4,2,17,0
32-4,2,96,0
4,1,32,1
48,1,18,0
48,1,71,0
48,1,41,0
48,1,82,0
48,1,61,0
42-20-15,3,43,0
42-20-15,3,12,0
42-20-15,3,41,0
42-20-15,3,66,0
42-20-15,3,56,0
20-15,2,42,1
41-65,2,86,0
41-65,2,36,0
41-65,2,31,0
41-65,2,85,0
41-65,2,2,0
41,1,65,1
20,1,84,0
20,1,87,0
20,1,4,0
20,1,82,0
20,1,39,0
21,1,82,0
21,1,96,0
21,1,44,0
21,1,40,0
21,1,55,0
53-94-83-50,4,86,0
53-94-83-50,4,75,0
53-94-83-50,4,40,0
53-94-83-50,4,58,0
53-94-83-50,4,62,0
50-53-94,3,83,1
93-20,2,14,0
93-20,2,50,0
93-20,2,47,0
93-20,2,97,0
93-20,2,0,0
93,1,20,1
23,1,14,0
23,1,16,0
23,1,90,0
23,1,36,0
23,1,80,0
20-43,2,32,0
20-43,2,54,0
20-43,2,0,0
20-43,2,67,0
20-43,2,77,0
20,1,43,1
0-73-67,3,95,0
0-73-67,3,50,0
0-73-67,3,92,0
0-73-67,3,5,0
0-73-67,3,63,0
73-67,2,0,1
24-92-91-94-9,5,16,0
24-92-91-94-9,5,12,0
24-92-91-94-9,5,43,0
24-92-91-94-9,5,61,0
24-92-91-94-9,5,81,0
24-9-91-94,4,92,1
50-18,2,67,0
50-18,2,71,0
50-18,2,95,0
50-18,2,90,0
50-18,2,26,0
18,1,50,1
4,1,34,0
4,1,71,0
4,1,45,0
4,1,40,0
4,1,2,0
64-83-36,3,2,0
64-83-36,3,81,0
64-83-36,3,46,0
64-83-36,3,42,0
64-83-36,3,44,0
64-83,2,36,1
15-20,2,94,0
15-20,2,63,0
15-20,2,68,0
15-20,2,89,0
15-20,2,38,0
15,1,20,1
46-43,2,71,0
46-43,2,15,0
46-43,2,81,0
46-43,2,42,0
46-43,2,14,0
46,1,43,1
86-82-7,3,99,0
86-82-7,3,91,0
86-82-7,3,37,0
86-82-7,3,78,0
86-82-7,3,30,0
82-7,2,86,1
48,1,67,0
48,1,20,0
48,1,78,0
48,1,26,0
48,1,45,0
15-80-99,3,4,0
15-80-99,3,83,0
15-80-99,3,71,0
15-80-99,3,68,0
15-80-99,3,87,0
80-15,2,99,1
15-20,2,8,0
15-20,2,90,0
15-20,2,50,0
15-20,2,35,0
15-20,2,61,0
15,1,20,1
7-2-0,3,50,0
7-2-0,3,83,0
7-2-0,3,55,0
7-2-0,3,74,0
7-2-0,3,72,0
0-7,2,2,1
15,1,57,0
15,1,58,0
15,1,64,0
15,1,65,0
15,1,70,0
55-68-44-42-71-76-32-23,8,39,0
55-68-44-42-71-76-32-23,8,82,0
55-68-44-42-71-76-32-23,8,8,0
55-68-44-42-71-76-32-23,8,65,0
55-68-44-42-71-76-32-23,8,0,0
32-68-42-44-76-23-55,7,71,1
20,1,85,0
20,1,22,0
20,1,62,0
20,1,3,0
20,1,13,0
62-20-19,3,49,0
62-20-19,3,35,0
62-20-19,3,6,0
62-20-19,3,57,0
62-20-19,3,24,0
19-20,2,62,1
26-59-24-69-64,5,95,0
26-59-24-69-64,5,90,0
26-59-24-69-64,5,99,0
26-59-24-69-64,5,77,0
26-59-24-69-64,5,17,0
64-24-26-69,4,59,1
27-15-89-64-72,5,37,0
27-15-89-64-72,5,63,0
27-15-89-64-72,5,86,0
27-15-89-64-72,5,23,0
27-15-89-64-72,5,28,0
64-89-72-15,4,27,1
53,1,63,0
53,1,56,0
53,1,42,0
53,1,20,0
53,1,49,0
10-70-79,3,12,0
10-70-79,3,93,0
10-70-79,3,77,0
10-70-79,3,19,0
10-70-79,3,68,0
10-70,2,79,1
62,1,34,0
62,1,33,0
62,1,14,0
62,1,32,0
62,1,7,0
34-44-42-67-66-4,6,50,0
34-44-42-67-66-4,6,22,0
34-44-42-67-66-4,6,88,0
34-44-42-67-66-4,6,25,0
34-44-42-67-66-4,6,20,0
66-67-34-4-42,5,44,1
23,1,25,0
23,1,76,0
23,1,74,0
23,1,37,0
23,1,54,0
71-40,2,1,0
71-40,2,69,0
71-40,2,63,0
71-40,2,38,0
71-40,2,70,0
40,1,71,1
7-50-46-43-88,5,5,0
7-50-46-43-88,5,82,0
7-50-46-43-88,5,37,0
7-50-46-43-88,5,97,0
7-50-46-43-88,5,20,0
88-43-46-7,4,50,1
7,1,27,0
7,1,40,0
7,1,99,0
7,1,26,0
7,1,17,0
51,1,14,0
51,1,57,0
51,1,33,0
51,1,48,0
51,1,9,0
48,1,42,0
48,1,77,0
48,1,81,0
48,1,50,0
48,1,59,0
18,1,21,0
18,1,86,0
18,1,44,0
18,1,13,0
18,1,76,0
35-15,2,61,0
35-15,2,72,0
35-15,2,80,0
35-15,2,48,0
35-15,2,7,0
35,1,15,1
19-2,2,5,0
19-2,2,83,0
19-2,2,48,0
19-2,2,4,0
19-2,2,16,0
19,1,2,1
70-72-10,3,6,0
70-72-10,3,60,0
70-72-10,3,89,0
70-72-10,3,81,0
70-72-10,3,94,0
10-70,2,72,1
94,1,20,0
94,1,82,0
94,1,27,0
94,1,32,0
94,1,63,0
21-59,2,38,0
21-59,2,36,0
21-59,2,80,0
21-59,2,62,0
21-59,2,90,0
59,1,21,1
62,1,58,0
62,1,14,0
62,1,41,0
62,1,52,0
62,1,0,0
89-75,2,77,0
89-75,2,66,0
89-75,2,63,0
89-75,2,71,0
89-75,2,87,0
75,1,89,1
19-43,2,12,0
19-43,2,80,0
19-43,2,46,0
19-43,2,88,0
19-43,2,15,0
19,1,43,1
39-2,2,96,0
39-2,2,36,0
39-2,2,98,0
39-2,2,67,0
39-2,2,16,0
39,1,2,1
8-10,2,57,0
8-10,2,15,0
8-10,2,14,0
8-10,2,73,0
8-10,2,72,0
8,1,10,1
85,1,99,0
85,1,13,0
85,1,50,0
85,1,60,0
85,1,84,0
6,1,93,0
6,1,14,0
6,1,79,0
6,1,25,0
6,1,33,0
2-20,2,64,0
2-20,2,0,0
2-20,2,73,0
2-20,2,37,0
2-20,2,72,0
2,1,20,1
32,1,8,0
32,1,4,0
32,1,73,0
32,1,77,0
32,1,24,0
82-2-7,3,58,0
82-2-7,3,69,0
82-2-7,3,75,0
82-2-7,3,42,0
82-2-7,3,52,0
82-7,2,2,1
62-22-7-70-52-82-49,7,93,0
62-22-7-70-52-82-49,7,61,0
62-22-7-70-52-82-49,7,16,0
62-22-7-70-52-82-49,7,96,0
62-22-7-70-52-82-49,7,56,0
70-7-49-82-52-22,6,62,1
5,1,39,0
5,1,46,0
5,1,14,0
5,1,2,0
5,1,10,0
41-9,2,4,0
41-9,2,44,0
41-9,2,69,0
41-9,2,3,0
41-9,2,82,0
9,1,41,1
43-83-49-9,4,7,0
43-83-49-9,4,19,0
43-83-49-9,4,46,0
43-83-49-9,4,32,0
43-83-49-9,4,92,0
49-83-43,3,9,1
94,1,6,0
94,1,61,0
94,1,79,0
94,1,45,0
94,1,86,0
61-97,2,90,0
61-97,2,83,0
61-97,2,26,0
61-97,2,10,0
61-97,2,58,0
97,1,61,1
85-97,2,9,0
85-97,2,33,0
85-97,2,39,0
85-97,2,69,0
85-97,2,60,0
97,1,85,1
0-21,2,2,0
0-21,2,77,0
0-21,2,60,0
0-21,2,19,0
0-21,2,36,0
0,1,21,1
97,1,88,0
97,1,93,0
97,1,16,0
97,1,83,0
97,1,24,0
44-65,2,51,0
44-65,2,38,0
44-65,2,15,0
44-65,2,67,0
44-65,2,78,0
65,1,44,1
69,1,13,0
69,1,55,0
69,1,94,0
69,1,88,0
69,1,45,0
23,1,62,0
23,1,37,0
23,1,99,0
23,1,17,0
23,1,15,0
2-14,2,40,0
2-14,2,67,0
2-14,2,39,0
2-14,2,1,0
2-14,2,89,0
14,1,2,1
20-77-52-5-15,5,1,0
20-77-52-5-15,5,51,0
20-77-52-5-15,5,98,0
20-77-52-5-15,5,99,0
20-77-52-5-15,5,62,0
77-5-52-15,4,20,1
82-7-54-86-49-15-9,7,91,0
82-7-54-86-49-15-9,7,20,0
82-7-54-86-49-15-9,7,84,0
82-7-54-86-49-15-9,7,55,0
82-7-54-86-49-15-9,7,26,0
7-9-15-82-86-54,6,49,1
49,1,58,0
49,1,84,0
49,1,34,0
49,1,65,0
49,1,29,0
10-73,2,41,0
10-73,2,51,0
10-73,2,12,0
10-73,2,21,0
10-73,2,34,0
10,1,73,1
86-2,2,46,0
86-2,2,90,0
86-2,2,71,0
86-2,2,67,0
86-2,2,27,0
2,1,86,1
40-59-6,3,87,0
40-59-6,3,44,0
40-59-6,3,57,0
40-59-6,3,16,0
40-59-6,3,88,0
59-6,2,40,1
26,1,28,0
26,1,38,0
26,1,17,0
26,1,18,0
26,1,61,0
8-55,2,22,0
8-55,2,50,0
8-55,2,5,0
8-55,2,93,0
8-55,2,58,0
8,1,55,1
19,1,79,0
19,1,85,0
19,1,30,0
19,1,82,0
19,1,22,0
19,1,73,0
19,1,42,0
19,1,54,0
19,1,13,0
19,1,32,0
42-89-65-71-34,5,88,0
42-89-65-71-34,5,2,0
42-89-65-71-34,5,48,0
42-89-65-71-34,5,19,0
42-89-65-71-34,5,67,0
89-65-34-42,4,71,1
59-12-75,3,72,0
59-12-75,3,40,0
59-12-75,3,89,0
59-12-75,3,3,0
59-12-75,3,94,0
59-12,2,75,1
59,1,74,0
59,1,4,0
59,1,72,0
59,1,1,0
59,1,83,0
0-14-65-2,4,30,0
0-14-65-2,4,27,0
0-14-65-2,4,50,0
0-14-65-2,4,54,0
0-14-65-2,4,73,0
65-2-14,3,0,1
65,1,36,0
65,1,35,0
65,1,37,0
65,1,79,0
65,1,61,0
54-15,2,74,0
54-15,2,3,0
54-15,2,47,0
54-15,2,97,0
54-15,2,99,0
54,1,15,1
7,1,48,0
7,1,69,0
7,1,46,0
7,1,56,0
7,1,66,0
96,1,98,0
96,1,65,0
96,1,48,0
96,1,77,0
96,1,51,0
7,1,9,0
7,1,57,0
7,1,43,0
7,1,97,0
7,1,48,0
62-51,2,12,0
62-51,2,67,0
62-51,2,63,0
62-51,2,97,0
62-51,2,79,0
62,1,51,1
35,1,26,0
35,1,93,0
35,1,48,0
35,1,1,0
35,1,88,0
20,1,14,0
20,1,31,0
20,1,7,0
20,1,73,0
20,1,8,0
32-23,2,26,0
32-23,2,20,0
32-23,2,48,0
32-23,2,2,0
32-23,2,25,0
32,1,23,1
2-13-80,3,32,0
2-13-80,3,76,0
2-13-80,3,66,0
2-13-80,3,97,0
2-13-80,3,44,0
80-2,2,13,1
15-91-36-96-8-2-93,7,79,0
15-91-36-96-8-2-93,7,21,0
15-91-36-96-8-2-93,7,82,0
15-91-36-96-8-2-93,7,51,0
15-91-36-96-8-2-93,7,49,0
96-36-8-15-91-93,6,2,1
95-25-26-67-41-42-73-2-61,9,4,0
95-25-26-67-41-42-73-2-61,9,51,0
95-25-26-67-41-42-73-2-61,9,20,0
95-25-26-67-41-42-73-2-61,9,49,0
95-25-26-67-41-42-73-2-61,9,89,0
2-67-41-42-73-25-26-95,8,61,1
7-2-14,3,85,0
7-2-14,3,31,0
7-2-14,3,69,0
7-2-14,3,34,0
7-2-14,3,49,0
14-7,2,2,1
77-52-9-46-43,5,83,0
77-52-9-46-43,5,65,0
77-52-9-46-43,5,74,0
77-52-9-46-43,5,19,0
77-52-9-46-43,5,90,0
9-43-52-46,4,77,1
96,1,21,0
96,1,41,0
96,1,14,0
96,1,93,0
96,1,9,0
30-15,2,25,0
30-15,2,24,0
30-15,2,72,0
30-15,2,2,0
30-15,2,95,0
15,1,30,1
89-34-71,3,90,0
89-34-71,3,16,0
89-34-71,3,83,0
89-34-71,3,86,0
89-34-71,3,85,0
89-71,2,34,1
83-14,2,98,0
83-14,2,61,0
83-14,2,59,0
83-14,2,40,0
83-14,2,92,0
14,1,83,1
20-2-7-15-62,5,58,0
20-2-7-15-62,5,13,0
20-2-7-15-62,5,52,0
20-2-7-15-62,5,39,0
20-2-7-15-62,5,74,0
15-20-62-7,4,2,1
34,1,57,0
34,1,38,0
34,1,59,0
34,1,21,0
34,1,19,0
52,1,22,0
52,1,17,0
52,1,96,0
52,1,97,0
52,1,44,0
19-43,2,18,0
19-43,2,12,0
19-43,2,78,0
19-43,2,96,0
19-43,2,7,0
43,1,19,1
34,1,21,0
34,1,16,0
34,1,52,0
34,1,92,0
34,1,7,0
52-82,2,54,0
52-82,2,99,0
52-82,2,85,0
52-82,2,7,0
52-82,2,18,0
82,1,52,1
77,1,35,0
77,1,45,0
77,1,82,0
77,1,32,0
77,1,74,0
6-83-20-15,4,0,0
6-83-20-15,4,76,0
6-83-20-15,4,35,0
6-83-20-15,4,56,0
6-83-20-15,4,59,0
20-6-15,3,83,1
27-2,2,63,0
27-2,2,61,0
27-2,2,66,0
27-2,2,46,0
27-2,2,88,0
2,1,27,1
65-9-92-50-41,5,56,0
65-9-92-50-41,5,66,0
65-9-92-50-41,5,37,0
65-9-92-50-41,5,89,0
65-9-92-50-41,5,80,0
9-50-92-41,4,65,1
7-15-20,3,2,0
7-15-20,3,28,0
7-15-20,3,87,0
7-15-20,3,95,0
7-15-20,3,68,0
20-15,2,7,1
7-9-12,3,87,0
7-9-12,3,21,0
7-9-12,3,16,0
7-9-12,3,82,0
7-9-12,3,84,0
9-12,2,7,1
51-7,2,6,0
51-7,2,11,0
51-7,2,80,0
51-7,2,37,0
51-7,2,26,0
51,1,7,1
9-15,2,14,0
9-15,2,74,0
9-15,2,56,0
9-15,2,41,0
9-15,2,10,0
9,1,15,1
10,1,8,0
10,1,58,0
10,1,32,0
10,1,59,0
10,1,25,0
36,1,68,0
36,1,85,0
36,1,48,0
36,1,63,0
36,1,22,0
15,1,38,0
15,1,25,0
15,1,56,0
15,1,97,0
15,1,30,0
11-89-24,3,7,0
11-89-24,3,23,0
11-89-24,3,79,0
11-89-24,3,48,0
11-89-24,3,21,0
24-11,2,89,1
99-27-74-3,4,69,0
99-27-74-3,4,17,0
99-27-74-3,4,58,0
99-27-74-3,4,46,0
99-27-74-3,4,43,0
99-74-3,3,27,1
64-8-75,3,28,0
64-8-75,3,97,0
64-8-75,3,56,0
64-8-75,3,77,0
64-8-75,3,73,0
8-75,2,64,1
81-89-41-23-24,5,66,0
81-89-41-23-24,5,48,0
81-89-41-23-24,5,91,0
81-89-41-23-24,5,44,0
81-89-41-23-24,5,40,0
24-81-89-23,4,41,1
2-10,2,18,0
2-10,2,54,0
2-10,2,55,0
2-10,2,40,0
2-10,2,69,0
2,1,10,1
43-83,2,41,0
43-83,2,99,0
43-83,2,11,0
43-83,2,78,0
43-83,2,14,0
83,1,43,1
27-15,2,90,0
27-15,2,21,0
27-15,2,17,0
27-15,2,8,0
27-15,2,91,0
15,1,27,1
15-2,2,11,0
15-2,2,90,0
15-2,2,85,0
15-2,2,82,0
15-2,2,79,0
2,1,15,1
50-9-18,3,37,0
50-9-18,3,39,0
50-9-18,3,13,0
50-9-18,3,38,0
50-9-18,3,25,0
50-18,2,9,1
43-21-46-36-83,5,27,0
43-21-46-36-83,5,56,0
43-21-46-36-83,5,93,0
43-21-46-36-83,5,0,0
43-21-46-36-83,5,3,0
83-43-36-21,4,46,1
23-78-76-69-41-32,6,10,0
